ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;Dystans;RSSI;outliers
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:15:41;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:15:43;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-79;4,5;03-12-2015 18:15:57;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-79;NaN
F4:1C:50:21:23:FD;-8;-78;4,5;03-12-2015 18:15:58;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-78;-78
F4:1C:50:21:23:FD;-8;-78;4,5;03-12-2015 18:15:58;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-78;-78
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:16:14;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:16:47;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:17:02;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-78;4,5;03-12-2015 18:17:02;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-78;-78
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:17:03;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:17:17;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-78;4,5;03-12-2015 18:17:18;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-78;-78
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:17:19;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-76;4,5;03-12-2015 18:17:33;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-76;-76
F4:1C:50:21:23:FD;-8;-77;4,5;03-12-2015 18:17:35;GT-I9515 - 1a88bbcf523c933c;43;;;;4,5;-77;-77
F4:1C:50:21:23:FD;-8;-77;5;03-12-2015 18:18:23;GT-I9515 - 1a88bbcf523c933c;42;;;;5;-77;-77
F4:1C:50:21:23:FD;-8;-77;5;03-12-2015 18:18:38;GT-I9515 - 1a88bbcf523c933c;42;;;;5;-77;-77
F4:1C:50:21:23:FD;-8;-76;5;03-12-2015 18:18:38;GT-I9515 - 1a88bbcf523c933c;42;;;;5;-76;NaN
F4:1C:50:21:23:FD;-8;-77;5;03-12-2015 18:18:54;GT-I9515 - 1a88bbcf523c933c;42;;;;5;-77;-77
F4:1C:50:21:23:FD;-8;-78;5;03-12-2015 18:19:42;GT-I9515 - 1a88bbcf523c933c;42;;;;5;-78;-78
F4:1C:50:21:23:FD;-8;-77;5;03-12-2015 18:19:43;GT-I9515 - 1a88bbcf523c933c;42;;;;5;-77;-77
F4:1C:50:21:23:FD;-8;-78;5;03-12-2015 18:19:58;GT-I9515 - 1a88bbcf523c933c;42;;;;5;-78;-78
F4:1C:50:21:23:FD;-8;-78;5;03-12-2015 18:19:58;GT-I9515 - 1a88bbcf523c933c;42;;;;5;-78;-78
F4:1C:50:21:23:FD;-8;-78;5;03-12-2015 18:19:59;GT-I9515 - 1a88bbcf523c933c;42;;;;5;-78;-78
F4:1C:50:21:23:FD;-8;-78;5;03-12-2015 18:19:59;GT-I9515 - 1a88bbcf523c933c;42;;;;5;-78;-78
F4:1C:50:21:23:FD;-8;-78;5;03-12-2015 18:20:14;GT-I9515 - 1a88bbcf523c933c;42;;;;5;-78;-78
F4:1C:50:21:23:FD;-8;-77;5;03-12-2015 18:21:03;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-77;-77
F4:1C:50:21:23:FD;-8;-77;5;03-12-2015 18:21:03;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-77;-77
F4:1C:50:21:23:FD;-8;-78;5;03-12-2015 18:21:18;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-78;-78
F4:1C:50:21:23:FD;-8;-78;5;03-12-2015 18:21:20;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-78;-78
F4:1C:50:21:23:FD;-8;-77;5;03-12-2015 18:21:34;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-77;-77
F4:1C:50:21:23:FD;-8;-73;5;03-12-2015 18:21:34;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-73;NaN
F4:1C:50:21:23:FD;-8;-77;5;03-12-2015 18:21:35;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-77;-77
F4:1C:50:21:23:FD;-8;-79;5;03-12-2015 18:21:51;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-79;-79
F4:1C:50:21:23:FD;-8;-79;5;03-12-2015 18:22:05;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-79;-79
F4:1C:50:21:23:FD;-8;-79;5;03-12-2015 18:22:07;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-79;-79
F4:1C:50:21:23:FD;-8;-79;5;03-12-2015 18:22:23;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-79;-79
F4:1C:50:21:23:FD;-8;-78;5;03-12-2015 18:22:23;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-78;-78
F4:1C:50:21:23:FD;-8;-78;5;03-12-2015 18:22:37;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-78;-78
F4:1C:50:21:23:FD;-8;-78;5;03-12-2015 18:22:37;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-78;-78
F4:1C:50:21:23:FD;-8;-78;5;03-12-2015 18:23:10;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-78;-78
F4:1C:50:21:23:FD;-8;-79;5;03-12-2015 18:23:10;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-79;-79
F4:1C:50:21:23:FD;-8;-79;5;03-12-2015 18:23:10;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-79;-79
F4:1C:50:21:23:FD;-8;-79;5;03-12-2015 18:23:11;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-79;-79
F4:1C:50:21:23:FD;-8;-78;5;03-12-2015 18:23:11;GT-I9515 - 1a88bbcf523c933c;41;;;;5;-78;-78
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:23:58;GT-I9515 - 1a88bbcf523c933c;41;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-79;5,5;03-12-2015 18:23:58;GT-I9515 - 1a88bbcf523c933c;41;;;;5,5;-79;-79
F4:1C:50:21:23:FD;-8;-88;5,5;03-12-2015 18:23:59;GT-I9515 - 1a88bbcf523c933c;41;;;;5,5;-88;NaN
F4:1C:50:21:23:FD;-8;-78;5,5;03-12-2015 18:24:15;GT-I9515 - 1a88bbcf523c933c;41;;;;5,5;-78;NaN
F4:1C:50:21:23:FD;-8;-79;5,5;03-12-2015 18:24:15;GT-I9515 - 1a88bbcf523c933c;41;;;;5,5;-79;-79
F4:1C:50:21:23:FD;-8;-79;5,5;03-12-2015 18:24:15;GT-I9515 - 1a88bbcf523c933c;41;;;;5,5;-79;-79
F4:1C:50:21:23:FD;-8;-79;5,5;03-12-2015 18:24:30;GT-I9515 - 1a88bbcf523c933c;41;;;;5,5;-79;-79
F4:1C:50:21:23:FD;-8;-79;5,5;03-12-2015 18:24:31;GT-I9515 - 1a88bbcf523c933c;41;;;;5,5;-79;-79
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:24:46;GT-I9515 - 1a88bbcf523c933c;41;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:24:46;GT-I9515 - 1a88bbcf523c933c;41;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:25:18;GT-I9515 - 1a88bbcf523c933c;41;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:25:19;GT-I9515 - 1a88bbcf523c933c;41;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:25:19;GT-I9515 - 1a88bbcf523c933c;41;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:25:35;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-79;5,5;03-12-2015 18:25:35;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-79;-79
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:26:06;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-81;5,5;03-12-2015 18:26:06;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-81;-81
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:26:07;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-81;5,5;03-12-2015 18:26:23;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-81;-81
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:27:13;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:27:13;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:27:13;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:27:13;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:27:13;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:27:14;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-80;5,5;03-12-2015 18:27:14;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-80;-80
F4:1C:50:21:23:FD;-8;-82;5,5;03-12-2015 18:27:59;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-82;-82
F4:1C:50:21:23:FD;-8;-82;5,5;03-12-2015 18:27:59;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-82;-82
F4:1C:50:21:23:FD;-8;-82;5,5;03-12-2015 18:27:59;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-82;-82
F4:1C:50:21:23:FD;-8;-82;5,5;03-12-2015 18:27:59;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-82;-82
F4:1C:50:21:23:FD;-8;-81;5,5;03-12-2015 18:28:46;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;5,5;03-12-2015 18:28:46;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;5,5;03-12-2015 18:28:46;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;5,5;03-12-2015 18:28:46;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-81;-81
F4:1C:50:21:23:FD;-8;-81;5,5;03-12-2015 18:28:47;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-81;-81
F4:1C:50:21:23:FD;-8;-82;5,5;03-12-2015 18:28:47;GT-I9515 - 1a88bbcf523c933c;40;;;;5,5;-82;-82
F4:1C:50:21:23:FD;-8;-92;6;03-12-2015 18:29:55;GT-I9515 - 1a88bbcf523c933c;40;;;;6;-92;-92
F4:1C:50:21:23:FD;-8;-94;6;03-12-2015 18:30:55;GT-I9515 - 1a88bbcf523c933c;40;;;;6;-94;-94
F4:1C:50:21:23:FD;-8;-94;6;03-12-2015 18:30:56;GT-I9515 - 1a88bbcf523c933c;40;;;;6;-94;-94
F4:1C:50:21:23:FD;-8;-94;6;03-12-2015 18:30:56;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-94;-94
F4:1C:50:21:23:FD;-8;-94;6;03-12-2015 18:30:56;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-94;-94
F4:1C:50:21:23:FD;-8;-94;6;03-12-2015 18:30:56;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-94;-94
F4:1C:50:21:23:FD;-8;-94;6;03-12-2015 18:30:56;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-94;-94
F4:1C:50:21:23:FD;-8;-94;6;03-12-2015 18:30:56;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-94;-94
F4:1C:50:21:23:FD;-8;-91;6;03-12-2015 18:31:10;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-91;NaN
F4:1C:50:21:23:FD;-8;-92;6;03-12-2015 18:31:26;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-92;-92
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:32:46;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:32:46;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:32:46;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:32:46;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:32:46;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:32:46;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:32:47;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:32:47;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-92;6;03-12-2015 18:32:47;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-92;-92
F4:1C:50:21:23:FD;-8;-92;6;03-12-2015 18:32:47;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-92;-92
F4:1C:50:21:23:FD;-8;-92;6;03-12-2015 18:32:48;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-92;-92
F4:1C:50:21:23:FD;-8;-92;6;03-12-2015 18:32:48;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-92;-92
F4:1C:50:21:23:FD;-8;-92;6;03-12-2015 18:32:48;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-92;-92
F4:1C:50:21:23:FD;-8;-92;6;03-12-2015 18:32:48;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-92;-92
F4:1C:50:21:23:FD;-8;-92;6;03-12-2015 18:32:48;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-92;-92
F4:1C:50:21:23:FD;-8;-92;6;03-12-2015 18:32:48;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-92;-92
F4:1C:50:21:23:FD;-8;-92;6;03-12-2015 18:32:48;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-92;-92
F4:1C:50:21:23:FD;-8;-92;6;03-12-2015 18:32:49;GT-I9515 - 1a88bbcf523c933c;39;;;;6;-92;-92
F4:1C:50:21:23:FD;-8;-91;6;03-12-2015 18:34:54;GT-I9515 - 1a88bbcf523c933c;38;;;;6;-91;NaN
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:06;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:06;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:07;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:07;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:07;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:07;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:07;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:07;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:07;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:07;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:07;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:07;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:07;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:07;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:08;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:08;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:08;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-93;6;03-12-2015 18:38:08;GT-I9515 - 1a88bbcf523c933c;36;;;;6;-93;-93
F4:1C:50:21:23:FD;-8;-87;6;03-12-2015 18:40:46;GT-I9515 - 1a88bbcf523c933c;35;;;;6;-87;NaN
F4:1C:50:21:23:FD;-8;-87;6;03-12-2015 18:40:47;GT-I9515 - 1a88bbcf523c933c;35;;;;6;-87;NaN
F4:1C:50:21:23:FD;-8;-89;6;03-12-2015 18:41:04;GT-I9515 - 1a88bbcf523c933c;35;;;;6;-89;NaN
F4:1C:50:21:23:FD;-8;-89;6;03-12-2015 18:41:04;GT-I9515 - 1a88bbcf523c933c;35;;;;6;-89;NaN
F4:1C:50:21:23:FD;-8;-89;6;03-12-2015 18:41:04;GT-I9515 - 1a88bbcf523c933c;35;;;;6;-89;NaN
F4:1C:50:21:23:FD;-8;-89;6;03-12-2015 18:41:05;GT-I9515 - 1a88bbcf523c933c;35;;;;6;-89;NaN
F4:1C:50:21:23:FD;-8;-84;6;03-12-2015 18:44:13;GT-I9515 - 1a88bbcf523c933c;34;;;;6;-84;NaN
F4:1C:50:21:23:FD;-8;-85;6;03-12-2015 18:44:14;GT-I9515 - 1a88bbcf523c933c;34;;;;6;-85;NaN
F4:1C:50:21:23:FD;-8;-81;6;03-12-2015 18:58:48;GT-I9515 - 1a88bbcf523c933c;27;;;;6;-81;NaN
F4:1C:50:21:23:FD;-8;-84;6;03-12-2015 19:00:39;GT-I9515 - 1a88bbcf523c933c;26;;;;6;-84;NaN
F4:1C:50:21:23:FD;-8;-80;6;03-12-2015 19:00:40;GT-I9515 - 1a88bbcf523c933c;26;;;;6;-80;NaN
F4:1C:50:21:23:FD;-8;-79;6;03-12-2015 19:01:12;GT-I9515 - 1a88bbcf523c933c;25;;;;6;-79;NaN
F4:1C:50:21:23:FD;-8;-81;6;03-12-2015 19:01:26;GT-I9515 - 1a88bbcf523c933c;25;;;;6;-81;NaN
F4:1C:50:21:23:FD;-8;-80;6;03-12-2015 19:01:59;GT-I9515 - 1a88bbcf523c933c;25;;;;6;-80;NaN
F4:1C:50:21:23:FD;-8;-80;6;03-12-2015 19:01:59;GT-I9515 - 1a88bbcf523c933c;25;;;;6;-80;NaN
F4:1C:50:21:23:FD;-8;-81;6;03-12-2015 19:02:15;GT-I9515 - 1a88bbcf523c933c;25;;;;6;-81;NaN
F4:1C:50:21:23:FD;-8;-90;6,5;03-12-2015 19:02:48;GT-I9515 - 1a88bbcf523c933c;24;;;;6,5;-90;-90
F4:1C:50:21:23:FD;-8;-91;6,5;03-12-2015 19:03:04;GT-I9515 - 1a88bbcf523c933c;24;;;;6,5;-91;-91
F4:1C:50:21:23:FD;-8;-90;6,5;03-12-2015 19:03:51;GT-I9515 - 1a88bbcf523c933c;24;;;;6,5;-90;-90
F4:1C:50:21:23:FD;-8;-85;6,5;03-12-2015 19:04:23;GT-I9515 - 1a88bbcf523c933c;24;;;;6,5;-85;-85
F4:1C:50:21:23:FD;-8;-84;6,5;03-12-2015 19:04:38;GT-I9515 - 1a88bbcf523c933c;23;;;;6,5;-84;-84
F4:1C:50:21:23:FD;-8;-84;6,5;03-12-2015 19:04:39;GT-I9515 - 1a88bbcf523c933c;23;;;;6,5;-84;-84
F4:1C:50:21:23:FD;-8;-84;6,5;03-12-2015 19:04:40;GT-I9515 - 1a88bbcf523c933c;23;;;;6,5;-84;-84
F4:1C:50:21:23:FD;-8;-87;6,5;03-12-2015 19:04:55;GT-I9515 - 1a88bbcf523c933c;23;;;;6,5;-87;-87
F4:1C:50:21:23:FD;-8;-88;6,5;03-12-2015 19:04:56;GT-I9515 - 1a88bbcf523c933c;23;;;;6,5;-88;-88
F4:1C:50:21:23:FD;-8;-84;6,5;03-12-2015 19:05:44;GT-I9515 - 1a88bbcf523c933c;23;;;;6,5;-84;-84
F4:1C:50:21:23:FD;-8;-86;6,5;03-12-2015 19:06:00;GT-I9515 - 1a88bbcf523c933c;23;;;;6,5;-86;-86
F4:1C:50:21:23:FD;-8;-89;6,5;03-12-2015 19:06:30;GT-I9515 - 1a88bbcf523c933c;22;;;;6,5;-89;-89
F4:1C:50:21:23:FD;-8;-89;6,5;03-12-2015 19:06:30;GT-I9515 - 1a88bbcf523c933c;22;;;;6,5;-89;-89
F4:1C:50:21:23:FD;-8;-89;6,5;03-12-2015 19:06:31;GT-I9515 - 1a88bbcf523c933c;22;;;;6,5;-89;-89
F4:1C:50:21:23:FD;-8;-89;6,5;03-12-2015 19:06:31;GT-I9515 - 1a88bbcf523c933c;22;;;;6,5;-89;-89
F4:1C:50:21:23:FD;-8;-89;6,5;03-12-2015 19:06:31;GT-I9515 - 1a88bbcf523c933c;22;;;;6,5;-89;-89
F4:1C:50:21:23:FD;-8;-89;6,5;03-12-2015 19:06:32;GT-I9515 - 1a88bbcf523c933c;22;;;;6,5;-89;-89
F4:1C:50:21:23:FD;-8;-86;6,5;03-12-2015 19:06:47;GT-I9515 - 1a88bbcf523c933c;22;;;;6,5;-86;-86
F4:1C:50:21:23:FD;-8;-85;6,5;03-12-2015 19:06:47;GT-I9515 - 1a88bbcf523c933c;22;;;;6,5;-85;-85
F4:1C:50:21:23:FD;-8;-86;6,5;03-12-2015 19:06:48;GT-I9515 - 1a88bbcf523c933c;22;;;;6,5;-86;-86
F4:1C:50:21:23:FD;-8;-86;6,5;03-12-2015 19:07:03;GT-I9515 - 1a88bbcf523c933c;22;;;;6,5;-86;-86
F4:1C:50:21:23:FD;-8;-90;6,5;03-12-2015 19:07:20;GT-I9515 - 1a88bbcf523c933c;22;;;;6,5;-90;-90
F4:1C:50:21:23:FD;-8;-90;6,5;03-12-2015 19:07:20;GT-I9515 - 1a88bbcf523c933c;22;;;;6,5;-90;-90
F4:1C:50:21:23:FD;-8;-80;7;03-12-2015 19:12:07;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-80;-80
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:12:07;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-80;7;03-12-2015 19:12:22;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-80;-80
F4:1C:50:21:23:FD;-8;-80;7;03-12-2015 19:12:23;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-80;-80
F4:1C:50:21:23:FD;-8;-80;7;03-12-2015 19:12:23;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-80;-80
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:12:39;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-80;7;03-12-2015 19:12:55;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-80;-80
F4:1C:50:21:23:FD;-8;-80;7;03-12-2015 19:12:55;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-80;-80
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:13:29;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:13:29;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:13:29;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:13:29;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:13:29;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:13:29;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:13:42;GT-I9515 - 1a88bbcf523c933c;18;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:13:43;GT-I9515 - 1a88bbcf523c933c;18;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:13:43;GT-I9515 - 1a88bbcf523c933c;18;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-81;7;03-12-2015 19:13:59;GT-I9515 - 1a88bbcf523c933c;18;;;;7;-81;-81
F4:1C:50:21:23:FD;-8;-83;7;03-12-2015 19:14:00;GT-I9515 - 1a88bbcf523c933c;18;;;;7;-83;NaN
F4:1C:50:21:23:FD;-8;-80;7;03-12-2015 19:14:14;GT-I9515 - 1a88bbcf523c933c;18;;;;7;-80;-80
F4:1C:50:21:23:FD;-8;-81;7;03-12-2015 19:14:16;GT-I9515 - 1a88bbcf523c933c;18;;;;7;-81;-81
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:14:30;GT-I9515 - 1a88bbcf523c933c;18;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:14:31;GT-I9515 - 1a88bbcf523c933c;18;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-79;7;03-12-2015 19:14:32;GT-I9515 - 1a88bbcf523c933c;18;;;;7;-79;-79
F4:1C:50:21:23:FD;-8;-77;7;04-12-2015 16:41:40;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-77;-77
F4:1C:50:21:23:FD;-8;-77;7;04-12-2015 16:41:40;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-77;-77
F4:1C:50:21:23:FD;-8;-76;7;04-12-2015 16:41:56;GT-I9515 - 1a88bbcf523c933c;19;;;;7;-76;-76
