ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;;Dystans;RSSI;Outlier
F4:1C:50:21:23:FD;4;-76;8,5;04-12-2015 14:54:20;GT-I9515 - 1a88bbcf523c933c;52;;;;;8,5;-76;-76
F4:1C:50:21:23:FD;4;-77;9;04-12-2015 14:54:50;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-77;-77
F4:1C:50:21:23:FD;4;-81;9;04-12-2015 14:55:07;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-81;0
F4:1C:50:21:23:FD;4;-79;9;04-12-2015 14:55:07;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-79;-79
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:55:08;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:55:23;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:55:23;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:55:24;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-79;9;04-12-2015 14:55:39;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-79;-79
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:55:39;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-77;9;04-12-2015 14:55:40;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-77;-77
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:55:54;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:55:55;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-75;9;04-12-2015 14:55:56;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-75;-75
F4:1C:50:21:23:FD;4;-75;9;04-12-2015 14:55:56;GT-I9515 - 1a88bbcf523c933c;52;;;;;9;-75;-75
F4:1C:50:21:23:FD;4;-79;9;04-12-2015 14:56:10;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-79;-79
F4:1C:50:21:23:FD;4;-79;9;04-12-2015 14:56:11;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-79;-79
F4:1C:50:21:23:FD;4;-77;9;04-12-2015 14:56:11;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-77;-77
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:56:27;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:56:27;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:56:28;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:56:42;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-79;9;04-12-2015 14:56:43;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-79;-79
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:56:44;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-79;9;04-12-2015 14:56:58;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-79;-79
F4:1C:50:21:23:FD;4;-79;9;04-12-2015 14:56:59;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-79;-79
F4:1C:50:21:23:FD;4;-79;9;04-12-2015 14:57:00;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-79;-79
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:57:14;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-79;9;04-12-2015 14:57:15;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-79;-79
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:57:16;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:57:30;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:57:31;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-79;9;04-12-2015 14:57:32;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-79;-79
F4:1C:50:21:23:FD;4;-78;9;04-12-2015 14:57:47;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-78;-78
F4:1C:50:21:23:FD;4;-79;9;04-12-2015 14:57:47;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-79;-79
F4:1C:50:21:23:FD;4;-79;9;04-12-2015 14:57:48;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-79;-79
F4:1C:50:21:23:FD;4;-75;9;04-12-2015 14:58:02;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-75;-75
F4:1C:50:21:23:FD;4;-79;9;04-12-2015 14:58:03;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-79;-79
F4:1C:50:21:23:FD;4;-77;9;04-12-2015 14:58:03;GT-I9515 - 1a88bbcf523c933c;51;;;;;9;-77;-77
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:58:18;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:58:19;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:58:19;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:58:34;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:58:35;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:58:36;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-73;9;04-12-2015 14:58:50;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-73;-73
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:58:51;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:58:52;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-73;9;04-12-2015 14:59:06;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-73;-73
F4:1C:50:21:23:FD;4;-73;9;04-12-2015 14:59:07;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-73;-73
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:59:08;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:59:22;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:59:23;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:59:24;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-73;9;04-12-2015 14:59:38;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-73;-73
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:59:39;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:59:40;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-73;9;04-12-2015 14:59:54;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-73;-73
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:59:55;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 14:59:56;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 15:00:10;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 15:00:11;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-74;9;04-12-2015 15:00:12;GT-I9515 - 1a88bbcf523c933c;50;;;;;9;-74;-74
F4:1C:50:21:23:FD;4;-73;9,5;04-12-2015 15:03:06;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-73;0
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:03:07;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:03:08;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:03:23;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:03:23;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:03:24;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:03:39;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:03:39;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:03:40;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-73;9,5;04-12-2015 15:03:55;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-73;0
F4:1C:50:21:23:FD;4;-73;9,5;04-12-2015 15:03:55;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-73;0
F4:1C:50:21:23:FD;4;-73;9,5;04-12-2015 15:03:56;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-73;0
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:04:11;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:04:11;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:04:12;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:04:27;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:04:27;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-73;9,5;04-12-2015 15:04:28;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-73;0
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:04:43;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-73;9,5;04-12-2015 15:04:43;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-73;0
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:04:44;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:04:59;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:00;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:01;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:18;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:18;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:31;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:32;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:33;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:33;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:34;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:47;GT-I9515 - 1a88bbcf523c933c;48;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:47;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:48;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:49;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:49;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:05:50;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:03;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:03;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:04;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:05;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:05;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:06;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:18;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:19;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:19;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:20;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:21;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:21;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:22;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:06:22;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:06:34;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:06:35;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:06:35;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-76;9,5;04-12-2015 15:06:36;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-76;0
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:06:50;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:06:51;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:06:52;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:07:06;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-76;9,5;04-12-2015 15:07:07;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-76;0
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:07:08;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:07:23;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:07:24;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:07:39;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:07:39;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:07:40;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:07:54;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:07:55;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:07:56;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:08:10;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:08:11;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:08:12;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:08:26;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-73;9,5;04-12-2015 15:08:27;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-73;0
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:08:28;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:08:42;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:08:43;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:08:44;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:08:59;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:08:59;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:09:00;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:09:00;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:09:15;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:09:15;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:09:16;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:09:31;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:09:31;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:09:32;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:09:46;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:09:47;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:09:48;GT-I9515 - 1a88bbcf523c933c;47;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:10:03;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:10:04;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:10:18;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:10:19;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:10:20;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:10:34;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:10:35;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:10:36;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-75;9,5;04-12-2015 15:10:51;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-75;-75
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:10:52;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:06;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:07;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:07;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:08;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:23;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:23;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:24;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:38;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:39;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:40;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:54;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:55;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:56;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-74;9,5;04-12-2015 15:11:57;GT-I9515 - 1a88bbcf523c933c;46;;;;;9,5;-74;-74
F4:1C:50:21:23:FD;4;-73;10;04-12-2015 15:12:58;GT-I9515 - 1a88bbcf523c933c;46;;;;;10;-73;-73
F4:1C:50:21:23:FD;4;-73;10;04-12-2015 15:12:59;GT-I9515 - 1a88bbcf523c933c;46;;;;;10;-73;-73
F4:1C:50:21:23:FD;4;-74;10;04-12-2015 15:13:00;GT-I9515 - 1a88bbcf523c933c;46;;;;;10;-74;0
F4:1C:50:21:23:FD;4;-73;10;04-12-2015 15:13:14;GT-I9515 - 1a88bbcf523c933c;46;;;;;10;-73;-73
F4:1C:50:21:23:FD;4;-73;10;04-12-2015 15:13:15;GT-I9515 - 1a88bbcf523c933c;46;;;;;10;-73;-73
F4:1C:50:21:23:FD;4;-73;10;04-12-2015 15:13:16;GT-I9515 - 1a88bbcf523c933c;46;;;;;10;-73;-73
F4:1C:50:21:23:FD;4;-73;10;04-12-2015 15:13:30;GT-I9515 - 1a88bbcf523c933c;46;;;;;10;-73;-73
F4:1C:50:21:23:FD;4;-73;10;04-12-2015 15:13:31;GT-I9515 - 1a88bbcf523c933c;46;;;;;10;-73;-73
F4:1C:50:21:23:FD;4;-73;10;04-12-2015 15:13:32;GT-I9515 - 1a88bbcf523c933c;46;;;;;10;-73;-73
F4:1C:50:21:23:FD;4;-72;10;04-12-2015 15:13:47;GT-I9515 - 1a88bbcf523c933c;46;;;;;10;-72;-72
F4:1C:50:21:23:FD;4;-72;10;04-12-2015 15:13:47;GT-I9515 - 1a88bbcf523c933c;46;;;;;10;-72;-72
F4:1C:50:21:23:FD;4;-72;10;04-12-2015 15:13:48;GT-I9515 - 1a88bbcf523c933c;46;;;;;10;-72;-72
F4:1C:50:21:23:FD;4;-72;10;04-12-2015 15:14:02;GT-I9515 - 1a88bbcf523c933c;46;;;;;10;-72;-72
F4:1C:50:21:23:FD;4;-72;10;04-12-2015 15:14:04;GT-I9515 - 1a88bbcf523c933c;45;;;;;10;-72;-72
