sep=,
"ID beacon'a","Moc rozgłaszania","RSSI","Dystans","Czas","ID urządzenia","Poziom baterii"
"F4:1C:50:21:23:FD","-16","-93","7.5","04-12-2015 14:17:53","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","-12","-90","7.5","04-12-2015 14:17:54","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","-12","-90","7.5","04-12-2015 14:17:56","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","-4","-81","7.5","04-12-2015 14:17:58","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","-4","-83","7.5","04-12-2015 14:17:59","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","0","-79","7.5","04-12-2015 14:18:00","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","0","-78","7.5","04-12-2015 14:18:01","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:18:02","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:18:03","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","4","-77","7.5","04-12-2015 14:18:04","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","-20","-98","7.5","04-12-2015 14:18:06","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","-20","-98","7.5","04-12-2015 14:18:07","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:18:08","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:18:09","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:18:10","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","-12","-91","7.5","04-12-2015 14:18:10","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","-12","-91","7.5","04-12-2015 14:18:11","GT-I9515 - 1a88bbcf523c933c","67"
"F4:1C:50:21:23:FD","-4","-87","7.5","04-12-2015 14:21:58","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","-4","-85","7.5","04-12-2015 14:22:00","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","0","-84","7.5","04-12-2015 14:22:00","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","4","-79","7.5","04-12-2015 14:22:02","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","4","-74","7.5","04-12-2015 14:22:04","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","-20","-97","7.5","04-12-2015 14:22:07","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:22:08","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","-12","-90","7.5","04-12-2015 14:22:11","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","-12","-91","7.5","04-12-2015 14:22:12","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","-8","-87","7.5","04-12-2015 14:22:13","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","-4","-82","7.5","04-12-2015 14:22:14","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","0","-79","7.5","04-12-2015 14:22:17","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","0","-79","7.5","04-12-2015 14:22:18","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:22:19","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:22:20","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","-20","-98","7.5","04-12-2015 14:22:22","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","-20","-98","7.5","04-12-2015 14:22:23","GT-I9515 - 1a88bbcf523c933c","66"
"F4:1C:50:21:23:FD","-8","-87","7.5","04-12-2015 14:22:29","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-4","-82","7.5","04-12-2015 14:22:30","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-4","-78","7.5","04-12-2015 14:22:31","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","0","-80","7.5","04-12-2015 14:22:32","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","0","-80","7.5","04-12-2015 14:22:34","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-20","-99","7.5","04-12-2015 14:22:39","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-75","7.5","04-12-2015 14:22:51","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:22:52","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:22:57","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-12","-90","7.5","04-12-2015 14:22:59","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-8","-81","7.5","04-12-2015 14:23:01","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","0","-79","7.5","04-12-2015 14:23:06","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:23:07","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:23:07","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:23:08","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-16","-93","7.5","04-12-2015 14:23:13","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-12","-89","7.5","04-12-2015 14:23:16","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-8","-86","7.5","04-12-2015 14:23:17","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-4","-84","7.5","04-12-2015 14:23:19","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-4","-83","7.5","04-12-2015 14:23:19","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:23:23","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:23:23","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:23:24","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-20","-97","7.5","04-12-2015 14:23:27","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-8","-86","7.5","04-12-2015 14:23:33","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-8","-87","7.5","04-12-2015 14:23:33","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-4","-82","7.5","04-12-2015 14:23:35","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","0","-78","7.5","04-12-2015 14:23:38","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:23:39","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-20","-99","7.5","04-12-2015 14:23:43","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-20","-95","7.5","04-12-2015 14:23:44","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-20","-97","7.5","04-12-2015 14:23:44","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:23:45","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:23:46","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-12","-90","7.5","04-12-2015 14:23:47","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-12","-90","7.5","04-12-2015 14:23:47","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-12","-90","7.5","04-12-2015 14:23:48","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-8","-86","7.5","04-12-2015 14:23:49","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-8","-87","7.5","04-12-2015 14:23:50","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","0","-78","7.5","04-12-2015 14:23:53","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:23:55","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-20","-98","7.5","04-12-2015 14:23:59","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-20","-99","7.5","04-12-2015 14:24:00","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:24:01","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-12","-90","7.5","04-12-2015 14:24:02","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-12","-91","7.5","04-12-2015 14:24:04","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-8","-88","7.5","04-12-2015 14:24:05","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-8","-88","7.5","04-12-2015 14:24:06","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-4","-83","7.5","04-12-2015 14:24:08","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","0","-78","7.5","04-12-2015 14:24:09","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:24:10","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:24:11","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-20","-97","7.5","04-12-2015 14:24:16","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:24:17","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-12","-89","7.5","04-12-2015 14:24:19","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-12","-91","7.5","04-12-2015 14:24:20","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-8","-88","7.5","04-12-2015 14:24:21","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-8","-87","7.5","04-12-2015 14:24:21","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-4","-82","7.5","04-12-2015 14:24:23","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","0","-79","7.5","04-12-2015 14:24:25","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:24:26","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-75","7.5","04-12-2015 14:24:27","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:24:28","GT-I9515 - 1a88bbcf523c933c","65"
"F4:1C:50:21:23:FD","-8","-86","7.5","04-12-2015 14:24:38","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-8","-86","7.5","04-12-2015 14:24:39","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-82","7.5","04-12-2015 14:24:39","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-78","7.5","04-12-2015 14:24:40","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-79","7.5","04-12-2015 14:24:42","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:24:42","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-20","-96","7.5","04-12-2015 14:24:47","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-12","-90","7.5","04-12-2015 14:24:53","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-8","-86","7.5","04-12-2015 14:24:53","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-8","-86","7.5","04-12-2015 14:24:54","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-83","7.5","04-12-2015 14:24:56","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-82","7.5","04-12-2015 14:24:56","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-80","7.5","04-12-2015 14:24:57","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-79","7.5","04-12-2015 14:24:58","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:25:00","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-20","-96","7.5","04-12-2015 14:25:02","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-20","-98","7.5","04-12-2015 14:25:03","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-20","-97","7.5","04-12-2015 14:25:03","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:25:04","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:25:05","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-12","-90","7.5","04-12-2015 14:25:07","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-8","-86","7.5","04-12-2015 14:25:09","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-84","7.5","04-12-2015 14:25:11","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-83","7.5","04-12-2015 14:25:12","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-78","7.5","04-12-2015 14:25:14","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:25:15","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:25:22","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-12","-92","7.5","04-12-2015 14:25:23","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-81","7.5","04-12-2015 14:25:26","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-81","7.5","04-12-2015 14:25:28","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-80","7.5","04-12-2015 14:25:28","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","4","-77","7.5","04-12-2015 14:25:30","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","4","-77","7.5","04-12-2015 14:25:31","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-20","-97","7.5","04-12-2015 14:25:34","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-20","-97","7.5","04-12-2015 14:25:35","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-8","-86","7.5","04-12-2015 14:25:42","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-81","7.5","04-12-2015 14:25:42","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-82","7.5","04-12-2015 14:25:43","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-78","7.5","04-12-2015 14:25:44","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-78","7.5","04-12-2015 14:25:45","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","4","-75","7.5","04-12-2015 14:25:46","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:25:47","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","4","-75","7.5","04-12-2015 14:25:48","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-20","-97","7.5","04-12-2015 14:25:50","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-20","-96","7.5","04-12-2015 14:25:51","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-16","-93","7.5","04-12-2015 14:25:52","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-8","-86","7.5","04-12-2015 14:25:58","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-82","7.5","04-12-2015 14:25:59","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-79","7.5","04-12-2015 14:26:00","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-79","7.5","04-12-2015 14:26:01","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-80","7.5","04-12-2015 14:26:02","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:26:02","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-20","-97","7.5","04-12-2015 14:26:08","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:26:08","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-12","-90","7.5","04-12-2015 14:26:11","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-12","-91","7.5","04-12-2015 14:26:11","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-12","-91","7.5","04-12-2015 14:26:12","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-8","-87","7.5","04-12-2015 14:26:13","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-84","7.5","04-12-2015 14:26:14","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-84","7.5","04-12-2015 14:26:16","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-80","7.5","04-12-2015 14:26:16","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-83","7.5","04-12-2015 14:26:17","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","4","-80","7.5","04-12-2015 14:26:19","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-20","-99","7.5","04-12-2015 14:26:23","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-20","-99","7.5","04-12-2015 14:26:24","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-16","-94","7.5","04-12-2015 14:26:24","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-12","-93","7.5","04-12-2015 14:26:27","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-8","-88","7.5","04-12-2015 14:26:30","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-84","7.5","04-12-2015 14:26:31","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-4","-85","7.5","04-12-2015 14:26:32","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-82","7.5","04-12-2015 14:26:32","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","0","-82","7.5","04-12-2015 14:26:33","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:26:35","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-16","-95","7.5","04-12-2015 14:26:42","GT-I9515 - 1a88bbcf523c933c","64"
"F4:1C:50:21:23:FD","-12","-92","7.5","04-12-2015 14:26:43","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-8","-88","7.5","04-12-2015 14:26:44","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-8","-88","7.5","04-12-2015 14:26:45","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-8","-90","7.5","04-12-2015 14:26:46","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-4","-86","7.5","04-12-2015 14:26:46","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","0","-80","7.5","04-12-2015 14:26:49","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","0","-81","7.5","04-12-2015 14:26:50","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-16","-96","7.5","04-12-2015 14:26:58","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-12","-90","7.5","04-12-2015 14:26:58","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-12","-91","7.5","04-12-2015 14:27:00","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-8","-90","7.5","04-12-2015 14:27:01","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-8","-87","7.5","04-12-2015 14:27:02","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-4","-84","7.5","04-12-2015 14:27:02","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-4","-80","7.5","04-12-2015 14:27:03","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-4","-85","7.5","04-12-2015 14:27:04","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","0","-80","7.5","04-12-2015 14:27:05","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","0","-79","7.5","04-12-2015 14:27:06","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-16","-96","7.5","04-12-2015 14:27:13","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-16","-96","7.5","04-12-2015 14:27:14","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-16","-99","7.5","04-12-2015 14:27:14","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-8","-94","7.5","04-12-2015 14:27:16","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-8","-91","7.5","04-12-2015 14:27:17","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-8","-86","7.5","04-12-2015 14:27:18","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-4","-83","7.5","04-12-2015 14:27:18","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-4","-90","7.5","04-12-2015 14:27:19","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-4","-88","7.5","04-12-2015 14:27:20","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","0","-76","7.5","04-12-2015 14:27:20","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","0","-92","7.5","04-12-2015 14:27:21","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","0","-92","7.5","04-12-2015 14:27:22","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","4","-80","7.5","04-12-2015 14:27:23","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-12","-93","7.5","04-12-2015 14:27:32","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-8","-90","7.5","04-12-2015 14:27:33","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-8","-90","7.5","04-12-2015 14:27:33","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-8","-87","7.5","04-12-2015 14:27:34","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-8","-87","7.5","04-12-2015 14:27:34","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-4","-83","7.5","04-12-2015 14:27:36","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","0","-79","7.5","04-12-2015 14:27:36","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","0","-80","7.5","04-12-2015 14:27:37","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","0","-78","7.5","04-12-2015 14:27:37","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:27:38","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","4","-78","7.5","04-12-2015 14:27:39","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","4","-81","7.5","04-12-2015 14:27:39","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-20","-97","7.5","04-12-2015 14:27:44","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-16","-95","7.5","04-12-2015 14:27:44","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-16","-97","7.5","04-12-2015 14:27:45","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-4","-86","7.5","04-12-2015 14:27:51","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","-4","-90","7.5","04-12-2015 14:27:52","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","0","-86","7.5","04-12-2015 14:27:52","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","0","-80","7.5","04-12-2015 14:27:53","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","0","-85","7.5","04-12-2015 14:27:54","GT-I9515 - 1a88bbcf523c933c","63"
"F4:1C:50:21:23:FD","4","-76","7.5","04-12-2015 14:27:54","GT-I9515 - 1a88bbcf523c933c","63"
