ID beacon'a;Moc rozgÅ‚aszania;RSSI;Dystans;Czas;ID urzÄ…dzenia;Poziom baterii;;;;;Dystans;Przed odsianiem;Po odsianiu;Dystans;Odrzuconych;Wszystkich;Odrzuconych [%];Œr. RSSI;Œr. RSSI po odsianiu
F4:1C:50:21:23:FD;-16;-79;0,75;03-12-2015 15:09:51;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;0,75;03-12-2015 15:10:06;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;0,75;03-12-2015 15:10:23;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;0,75;03-12-2015 15:10:23;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;0,75;03-12-2015 15:10:37;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;0,75;03-12-2015 15:10:38;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;0,75;03-12-2015 15:10:39;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-80;0,75;03-12-2015 15:10:53;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-80;-80;;;;;;
F4:1C:50:21:23:FD;-16;-80;0,75;03-12-2015 15:10:55;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-80;-80;;;;;;
F4:1C:50:21:23:FD;-16;-79;0,75;03-12-2015 15:11:09;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-80;0,75;03-12-2015 15:11:10;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-80;-80;;;;;;
F4:1C:50:21:23:FD;-16;-80;0,75;03-12-2015 15:11:11;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-80;-80;;;;;;
F4:1C:50:21:23:FD;-16;-80;0,75;03-12-2015 15:11:11;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-80;-80;;;;;;
F4:1C:50:21:23:FD;-16;-79;0,75;03-12-2015 15:11:26;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-80;0,75;03-12-2015 15:11:43;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-80;-80;;;;;;
F4:1C:50:21:23:FD;-16;-79;0,75;03-12-2015 15:11:43;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;0,75;03-12-2015 15:13:09;GT-I9515 - 1a88bbcf523c933c;30;;;;;0,75;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;0,75;03-12-2015 15:14:37;GT-I9515 - 1a88bbcf523c933c;29;;;;;0,75;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-78;0,75;03-12-2015 15:14:38;GT-I9515 - 1a88bbcf523c933c;29;;;;;0,75;-78;;;;;;;
F4:1C:50:21:23:FD;-16;-78;0,75;03-12-2015 15:14:54;GT-I9515 - 1a88bbcf523c933c;29;;;;;0,75;-78;;;;;;;
F4:1C:50:21:23:FD;-16;-82;0,75;03-12-2015 15:14:55;GT-I9515 - 1a88bbcf523c933c;29;;;;;0,75;-82;;;;;;;
F4:1C:50:21:23:FD;-16;-76;0,75;03-12-2015 15:15:09;GT-I9515 - 1a88bbcf523c933c;29;;;;;0,75;-76;;;;;;;
F4:1C:50:21:23:FD;-16;-76;0,75;03-12-2015 15:15:10;GT-I9515 - 1a88bbcf523c933c;29;;;;;0,75;-76;;;;;;;
F4:1C:50:21:23:FD;-16;-76;0,75;03-12-2015 15:15:10;GT-I9515 - 1a88bbcf523c933c;29;;;;;0,75;-76;;;;;;;
F4:1C:50:21:23:FD;-16;-76;0,75;03-12-2015 15:15:26;GT-I9515 - 1a88bbcf523c933c;28;;;;;0,75;-76;;;;;;;
F4:1C:50:21:23:FD;-16;-78;0,75;03-12-2015 15:15:26;GT-I9515 - 1a88bbcf523c933c;28;;;;;0,75;-78;;;;;;;
F4:1C:50:21:23:FD;-16;-77;0,75;03-12-2015 15:15:27;GT-I9515 - 1a88bbcf523c933c;28;;;;;0,75;-77;;;;;;;
F4:1C:50:21:23:FD;-16;-77;1;03-12-2015 15:15:57;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-77;;;;;;;
F4:1C:50:21:23:FD;-16;-76;1;03-12-2015 15:15:58;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-76;;;;;;;
F4:1C:50:21:23:FD;-16;-76;1;03-12-2015 15:15:58;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-76;;;;;;;
F4:1C:50:21:23:FD;-16;-76;1;03-12-2015 15:15:59;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-76;;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:16:13;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-77;1;03-12-2015 15:16:14;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-77;;;;;;;
F4:1C:50:21:23:FD;-16;-77;1;03-12-2015 15:16:15;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-77;;;;;;;
F4:1C:50:21:23:FD;-16;-77;1;03-12-2015 15:16:30;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-77;;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:16:47;GT-I9515 - 1a88bbcf523c933c;28;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:17:03;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:17:19;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:17:33;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:17:49;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:17:51;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:17:52;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:18:07;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:18:22;GT-I9515 - 1a88bbcf523c933c;27;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:18:55;GT-I9515 - 1a88bbcf523c933c;26;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:19:10;GT-I9515 - 1a88bbcf523c933c;26;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:19:26;GT-I9515 - 1a88bbcf523c933c;26;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-75;1;03-12-2015 15:19:27;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-75;;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:19:27;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:19:42;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-79;1;03-12-2015 15:19:42;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-79;;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:19:58;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:19:58;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-79;1;03-12-2015 15:20:13;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-79;;;;;;;
F4:1C:50:21:23:FD;-16;-79;1;03-12-2015 15:20:14;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-79;;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:20:30;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:20:30;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-77;1;03-12-2015 15:20:31;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-77;;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:20:45;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1;03-12-2015 15:20:46;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-76;1;03-12-2015 15:20:46;GT-I9515 - 1a88bbcf523c933c;25;;;;;1;-76;;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:21:17;GT-I9515 - 1a88bbcf523c933c;25;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:21:18;GT-I9515 - 1a88bbcf523c933c;25;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:21:33;GT-I9515 - 1a88bbcf523c933c;25;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:21:35;GT-I9515 - 1a88bbcf523c933c;25;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:21:50;GT-I9515 - 1a88bbcf523c933c;25;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:21:50;GT-I9515 - 1a88bbcf523c933c;25;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:22:05;GT-I9515 - 1a88bbcf523c933c;25;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:22:06;GT-I9515 - 1a88bbcf523c933c;25;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:22:21;GT-I9515 - 1a88bbcf523c933c;25;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:22:37;GT-I9515 - 1a88bbcf523c933c;24;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:22:38;GT-I9515 - 1a88bbcf523c933c;24;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:22:54;GT-I9515 - 1a88bbcf523c933c;24;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:22:55;GT-I9515 - 1a88bbcf523c933c;24;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:23:10;GT-I9515 - 1a88bbcf523c933c;24;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:23:25;GT-I9515 - 1a88bbcf523c933c;24;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:23:26;GT-I9515 - 1a88bbcf523c933c;24;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:23:41;GT-I9515 - 1a88bbcf523c933c;23;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:23:42;GT-I9515 - 1a88bbcf523c933c;23;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:23:42;GT-I9515 - 1a88bbcf523c933c;23;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:23:43;GT-I9515 - 1a88bbcf523c933c;23;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:23:57;GT-I9515 - 1a88bbcf523c933c;23;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:23:59;GT-I9515 - 1a88bbcf523c933c;23;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:24:13;GT-I9515 - 1a88bbcf523c933c;23;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:24:14;GT-I9515 - 1a88bbcf523c933c;23;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:24:45;GT-I9515 - 1a88bbcf523c933c;23;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:24:46;GT-I9515 - 1a88bbcf523c933c;23;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:25:02;GT-I9515 - 1a88bbcf523c933c;22;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:25:02;GT-I9515 - 1a88bbcf523c933c;22;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:25:18;GT-I9515 - 1a88bbcf523c933c;22;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-77;1,5;03-12-2015 15:25:19;GT-I9515 - 1a88bbcf523c933c;22;;;;;1,5;-77;;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:25:35;GT-I9515 - 1a88bbcf523c933c;22;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-79;1,5;03-12-2015 15:25:49;GT-I9515 - 1a88bbcf523c933c;22;;;;;1,5;-79;-79;;;;;;
F4:1C:50:21:23:FD;-16;-78;1,5;03-12-2015 15:25:51;GT-I9515 - 1a88bbcf523c933c;22;;;;;1,5;-78;-78;;;;;;
F4:1C:50:21:23:FD;-16;-82;2;03-12-2015 15:26:22;GT-I9515 - 1a88bbcf523c933c;22;;;;;2;-82;-82;;;;;;
F4:1C:50:21:23:FD;-16;-83;2;03-12-2015 15:26:37;GT-I9515 - 1a88bbcf523c933c;22;;;;;2;-83;;;;;;;
F4:1C:50:21:23:FD;-16;-83;2;03-12-2015 15:26:38;GT-I9515 - 1a88bbcf523c933c;22;;;;;2;-83;;;;;;;
F4:1C:50:21:23:FD;-16;-82;2;03-12-2015 15:26:54;GT-I9515 - 1a88bbcf523c933c;22;;;;;2;-82;-82;;;;;;
F4:1C:50:21:23:FD;-16;-84;2;03-12-2015 15:26:55;GT-I9515 - 1a88bbcf523c933c;22;;;;;2;-84;;;;;;;
F4:1C:50:21:23:FD;-16;-80;2;03-12-2015 15:26:55;GT-I9515 - 1a88bbcf523c933c;22;;;;;2;-80;-80;;;;;;
F4:1C:50:21:23:FD;-16;-82;2;03-12-2015 15:27:10;GT-I9515 - 1a88bbcf523c933c;21;;;;;2;-82;-82;;;;;;
F4:1C:50:21:23:FD;-16;-82;2;03-12-2015 15:27:11;GT-I9515 - 1a88bbcf523c933c;21;;;;;2;-82;-82;;;;;;
F4:1C:50:21:23:FD;-16;-81;2;03-12-2015 15:27:54;GT-I9515 - 1a88bbcf523c933c;21;;;;;2;-81;-81;;;;;;
F4:1C:50:21:23:FD;-16;-81;2;03-12-2015 15:28:30;GT-I9515 - 1a88bbcf523c933c;21;;;;;2;-81;-81;;;;;;
F4:1C:50:21:23:FD;-16;-80;2;03-12-2015 15:28:46;GT-I9515 - 1a88bbcf523c933c;21;;;;;2;-80;-80;;;;;;
F4:1C:50:21:23:FD;-16;-80;2;03-12-2015 15:28:46;GT-I9515 - 1a88bbcf523c933c;21;;;;;2;-80;-80;;;;;;
F4:1C:50:21:23:FD;-16;-81;2;03-12-2015 15:28:47;GT-I9515 - 1a88bbcf523c933c;21;;;;;2;-81;-81;;;;;;
F4:1C:50:21:23:FD;-16;-81;2;03-12-2015 15:29:17;GT-I9515 - 1a88bbcf523c933c;21;;;;;2;-81;-81;;;;;;
F4:1C:50:21:23:FD;-16;-81;2;03-12-2015 15:29:18;GT-I9515 - 1a88bbcf523c933c;21;;;;;2;-81;-81;;;;;;
F4:1C:50:21:23:FD;-16;-82;2;03-12-2015 15:29:18;GT-I9515 - 1a88bbcf523c933c;21;;;;;2;-82;-82;;;;;;
F4:1C:50:21:23:FD;-16;-81;2;03-12-2015 15:29:34;GT-I9515 - 1a88bbcf523c933c;21;;;;;2;-81;-81;;;;;;
F4:1C:50:21:23:FD;-16;-81;2;03-12-2015 15:29:34;GT-I9515 - 1a88bbcf523c933c;21;;;;;2;-81;-81;;;;;;
F4:1C:50:21:23:FD;-16;-81;2;03-12-2015 15:29:35;GT-I9515 - 1a88bbcf523c933c;21;;;;;2;-81;-81;;;;;;
F4:1C:50:21:23:FD;-16;-81;2;03-12-2015 15:29:50;GT-I9515 - 1a88bbcf523c933c;20;;;;;2;-81;-81;;;;;;
F4:1C:50:21:23:FD;-16;-81;2;03-12-2015 15:29:51;GT-I9515 - 1a88bbcf523c933c;20;;;;;2;-81;-81;;;;;;
F4:1C:50:21:23:FD;-16;-81;2;03-12-2015 15:30:05;GT-I9515 - 1a88bbcf523c933c;20;;;;;2;-81;-81;;;;;;
F4:1C:50:21:23:FD;-16;-81;2;03-12-2015 15:30:22;GT-I9515 - 1a88bbcf523c933c;20;;;;;2;-81;-81;;;;;;
F4:1C:50:21:23:FD;-16;-81;2;03-12-2015 15:30:23;GT-I9515 - 1a88bbcf523c933c;20;;;;;2;-81;-81;;;;;;
F4:1C:50:21:23:FD;-16;-86;2,5;03-12-2015 15:31:10;GT-I9515 - 1a88bbcf523c933c;20;;;;;2,5;-86;-86;;;;;;
F4:1C:50:21:23:FD;-16;-86;2,5;03-12-2015 15:31:10;GT-I9515 - 1a88bbcf523c933c;20;;;;;2,5;-86;-86;;;;;;
F4:1C:50:21:23:FD;-16;-86;2,5;03-12-2015 15:31:10;GT-I9515 - 1a88bbcf523c933c;20;;;;;2,5;-86;-86;;;;;;
F4:1C:50:21:23:FD;-16;-86;2,5;03-12-2015 15:31:11;GT-I9515 - 1a88bbcf523c933c;20;;;;;2,5;-86;-86;;;;;;
F4:1C:50:21:23:FD;-16;-86;2,5;03-12-2015 15:31:11;GT-I9515 - 1a88bbcf523c933c;20;;;;;2,5;-86;-86;;;;;;
F4:1C:50:21:23:FD;-16;-86;2,5;03-12-2015 15:31:11;GT-I9515 - 1a88bbcf523c933c;20;;;;;2,5;-86;-86;;;;;;
F4:1C:50:21:23:FD;-16;-87;2,5;03-12-2015 15:31:43;GT-I9515 - 1a88bbcf523c933c;20;;;;;2,5;-87;-87;;;;;;
F4:1C:50:21:23:FD;-16;-89;2,5;03-12-2015 15:31:59;GT-I9515 - 1a88bbcf523c933c;20;;;;;2,5;-89;;;;;;;
F4:1C:50:21:23:FD;-16;-90;2,5;03-12-2015 15:32:14;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-90;;;;;;;
F4:1C:50:21:23:FD;-16;-88;2,5;03-12-2015 15:32:14;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-88;-88;;;;;;
F4:1C:50:21:23:FD;-16;-88;2,5;03-12-2015 15:32:16;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-88;-88;;;;;;
F4:1C:50:21:23:FD;-16;-88;2,5;03-12-2015 15:32:30;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-88;-88;;;;;;
F4:1C:50:21:23:FD;-16;-86;2,5;03-12-2015 15:32:31;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-86;-86;;;;;;
F4:1C:50:21:23:FD;-16;-88;2,5;03-12-2015 15:32:46;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-88;-88;;;;;;
F4:1C:50:21:23:FD;-16;-88;2,5;03-12-2015 15:32:47;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-88;-88;;;;;;
F4:1C:50:21:23:FD;-16;-88;2,5;03-12-2015 15:33:02;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-88;-88;;;;;;
F4:1C:50:21:23:FD;-16;-88;2,5;03-12-2015 15:33:03;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-88;-88;;;;;;
F4:1C:50:21:23:FD;-16;-88;2,5;03-12-2015 15:33:18;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-88;-88;;;;;;
F4:1C:50:21:23:FD;-16;-87;2,5;03-12-2015 15:33:19;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-87;-87;;;;;;
F4:1C:50:21:23:FD;-16;-88;2,5;03-12-2015 15:33:33;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-88;-88;;;;;;
F4:1C:50:21:23:FD;-16;-88;2,5;03-12-2015 15:33:49;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-88;-88;;;;;;
F4:1C:50:21:23:FD;-16;-87;2,5;03-12-2015 15:33:50;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-87;-87;;;;;;
F4:1C:50:21:23:FD;-16;-87;2,5;03-12-2015 15:34:06;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-87;-87;;;;;;
F4:1C:50:21:23:FD;-16;-88;2,5;03-12-2015 15:34:07;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-88;-88;;;;;;
F4:1C:50:21:23:FD;-16;-87;2,5;03-12-2015 15:34:21;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-87;-87;;;;;;
F4:1C:50:21:23:FD;-16;-88;2,5;03-12-2015 15:34:23;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-88;-88;;;;;;
F4:1C:50:21:23:FD;-16;-88;2,5;03-12-2015 15:34:39;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-88;-88;;;;;;
F4:1C:50:21:23:FD;-16;-87;2,5;03-12-2015 15:34:39;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-87;-87;;;;;;
F4:1C:50:21:23:FD;-16;-87;2,5;03-12-2015 15:34:54;GT-I9515 - 1a88bbcf523c933c;19;;;;;2,5;-87;-87;;;;;;
F4:1C:50:21:23:FD;-16;-94;3;03-12-2015 15:35:26;GT-I9515 - 1a88bbcf523c933c;18;;;;;3;-94;-94;;;;;;
F4:1C:50:21:23:FD;-16;-95;3;03-12-2015 15:35:42;GT-I9515 - 1a88bbcf523c933c;18;;;;;3;-95;-95;;;;;;
F4:1C:50:21:23:FD;-16;-94;3;03-12-2015 15:35:58;GT-I9515 - 1a88bbcf523c933c;18;;;;;3;-94;-94;;;;;;
F4:1C:50:21:23:FD;-16;-92;3;03-12-2015 15:35:58;GT-I9515 - 1a88bbcf523c933c;18;;;;;3;-92;;;;;;;
F4:1C:50:21:23:FD;-16;-93;3;03-12-2015 15:36:14;GT-I9515 - 1a88bbcf523c933c;18;;;;;3;-93;-93;;;;;;
F4:1C:50:21:23:FD;-16;-94;3;03-12-2015 15:36:14;GT-I9515 - 1a88bbcf523c933c;18;;;;;3;-94;-94;;;;;;
F4:1C:50:21:23:FD;-16;-94;3;03-12-2015 15:37:01;GT-I9515 - 1a88bbcf523c933c;18;;;;;3;-94;-94;;;;;;
F4:1C:50:21:23:FD;-16;-96;3;03-12-2015 15:37:02;GT-I9515 - 1a88bbcf523c933c;18;;;;;3;-96;;;;;;;
F4:1C:50:21:23:FD;-16;-94;3;03-12-2015 15:37:04;GT-I9515 - 1a88bbcf523c933c;18;;;;;3;-94;-94;;;;;;
F4:1C:50:21:23:FD;-16;-94;3;03-12-2015 15:37:18;GT-I9515 - 1a88bbcf523c933c;18;;;;;3;-94;-94;;;;;;
F4:1C:50:21:23:FD;-16;-94;3;03-12-2015 15:37:18;GT-I9515 - 1a88bbcf523c933c;18;;;;;3;-94;-94;;;;;;
F4:1C:50:21:23:FD;-16;-95;3;03-12-2015 15:37:19;GT-I9515 - 1a88bbcf523c933c;18;;;;;3;-95;-95;;;;;;
F4:1C:50:21:23:FD;-16;-95;3;03-12-2015 15:41:35;GT-I9515 - 1a88bbcf523c933c;16;;;;;3;-95;-95;;;;;;
F4:1C:50:21:23:FD;-16;-91;3;03-12-2015 15:42:05;GT-I9515 - 1a88bbcf523c933c;16;;;;;3;-91;;;;;;;
F4:1C:50:21:23:FD;-16;-91;3;03-12-2015 15:42:05;GT-I9515 - 1a88bbcf523c933c;16;;;;;3;-91;;;;;;;
F4:1C:50:21:23:FD;-16;-91;3;03-12-2015 15:42:06;GT-I9515 - 1a88bbcf523c933c;16;;;;;3;-91;;;;;;;
F4:1C:50:21:23:FD;-16;-90;3;03-12-2015 15:42:06;GT-I9515 - 1a88bbcf523c933c;16;;;;;3;-90;;;;;;;
F4:1C:50:21:23:FD;-16;-90;3;03-12-2015 15:42:07;GT-I9515 - 1a88bbcf523c933c;16;;;;;3;-90;;;;;;;
F4:1C:50:21:23:FD;-16;-97;3;03-12-2015 15:42:29;GT-I9515 - 1a88bbcf523c933c;15;;;;;3;-97;;;;;;;
F4:1C:50:21:23:FD;-16;-98;3;03-12-2015 15:42:51;GT-I9515 - 1a88bbcf523c933c;15;;;;;3;-98;;;;;;;
F4:1C:50:21:23:FD;-16;-93;3;03-12-2015 15:42:54;GT-I9515 - 1a88bbcf523c933c;15;;;;;3;-93;-93;;;;;;
F4:1C:50:21:23:FD;-16;-93;3;03-12-2015 15:42:54;GT-I9515 - 1a88bbcf523c933c;15;;;;;3;-93;-93;;;;;;
F4:1C:50:21:23:FD;-16;-93;3;03-12-2015 15:42:55;GT-I9515 - 1a88bbcf523c933c;15;;;;;3;-93;-93;;;;;;
F4:1C:50:21:23:FD;-16;-93;3;03-12-2015 15:42:56;GT-I9515 - 1a88bbcf523c933c;15;;;;;3;-93;-93;;;;;;
F4:1C:50:21:23:FD;-16;-93;3;03-12-2015 15:43:09;GT-I9515 - 1a88bbcf523c933c;15;;;;;3;-93;-93;;;;;;
F4:1C:50:21:23:FD;-16;-93;3;03-12-2015 15:43:26;GT-I9515 - 1a88bbcf523c933c;15;;;;;3;-93;-93;;;;;;
F4:1C:50:21:23:FD;-16;-93;3;03-12-2015 15:43:26;GT-I9515 - 1a88bbcf523c933c;15;;;;;3;-93;-93;;;;;;
F4:1C:50:21:23:FD;-16;-93;3;03-12-2015 15:43:27;GT-I9515 - 1a88bbcf523c933c;15;;;;;3;-93;-93;;;;;;
F4:1C:50:21:23:FD;-16;-95;3;03-12-2015 15:43:43;GT-I9515 - 1a88bbcf523c933c;15;;;;;3;-95;-95;;;;;;
