ID beacon'a;Moc rozgłaszania;RSSI;Dystans;Czas;ID urządzenia;Poziom baterii;;;;;;Dystans;RSSI;;;
F4:1C:50:21:23:FD;4;-77;3;03-12-2015 15:43:36;GT-I9515 - 1a88bbcf523c933c;15;;;;;;3;-77;;;
F4:1C:50:21:23:FD;4;-76;3;03-12-2015 15:43:39;GT-I9515 - 1a88bbcf523c933c;15;;;;;;3;-76;;;
F4:1C:50:21:23:FD;4;-76;3;03-12-2015 15:43:52;GT-I9515 - 1a88bbcf523c933c;15;;;;;;3;-76;;;
F4:1C:50:21:23:FD;4;-77;3;03-12-2015 15:43:53;GT-I9515 - 1a88bbcf523c933c;15;;;;;;3;-77;;;
F4:1C:50:21:23:FD;4;-76;3;03-12-2015 15:44:07;GT-I9515 - 1a88bbcf523c933c;15;;;;;;3;-76;;;
F4:1C:50:21:23:FD;4;-76;3;03-12-2015 15:44:09;GT-I9515 - 1a88bbcf523c933c;15;;;;;;3;-76;;;
F4:1C:50:21:23:FD;4;-68;3,5;03-12-2015 15:44:55;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-68;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:44:56;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-67;3,5;03-12-2015 15:45:11;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-67;;;
F4:1C:50:21:23:FD;4;-67;3,5;03-12-2015 15:45:12;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-67;;;
F4:1C:50:21:23:FD;4;-67;3,5;03-12-2015 15:45:12;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-67;;;
F4:1C:50:21:23:FD;4;-68;3,5;03-12-2015 15:45:28;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-68;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:45:44;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-68;3,5;03-12-2015 15:45:44;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-68;;;
F4:1C:50:21:23:FD;4;-72;3,5;03-12-2015 15:45:59;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-72;;;
F4:1C:50:21:23:FD;4;-72;3,5;03-12-2015 15:46:00;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-72;;;
F4:1C:50:21:23:FD;4;-72;3,5;03-12-2015 15:46:03;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-72;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:46:16;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:46:16;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:46:19;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:46:19;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-71;3,5;03-12-2015 15:46:33;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-71;;;
F4:1C:50:21:23:FD;4;-71;3,5;03-12-2015 15:46:51;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-71;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:47:03;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:47:04;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:47:05;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:47:06;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-72;3,5;03-12-2015 15:47:19;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-72;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:47:20;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:47:23;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:47:36;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-71;3,5;03-12-2015 15:47:53;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-71;;;
F4:1C:50:21:23:FD;4;-71;3,5;03-12-2015 15:47:55;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-71;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:48:07;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-70;3,5;03-12-2015 15:48:07;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-70;;;
F4:1C:50:21:23:FD;4;-71;3,5;03-12-2015 15:48:08;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-71;;;
F4:1C:50:21:23:FD;4;-72;3,5;03-12-2015 15:48:25;GT-I9515 - 1a88bbcf523c933c;14;;;;;;3,5;-72;;;
F4:1C:50:21:23:FD;4;-72;3,5;03-12-2015 15:48:39;GT-I9515 - 1a88bbcf523c933c;13;;;;;;3,5;-72;;;
F4:1C:50:21:23:FD;4;-71;3,5;03-12-2015 15:48:41;GT-I9515 - 1a88bbcf523c933c;13;;;;;;3,5;-71;;;
F4:1C:50:21:23:FD;4;-71;3,5;03-12-2015 15:48:41;GT-I9515 - 1a88bbcf523c933c;13;;;;;;3,5;-71;;;
F4:1C:50:21:23:FD;4;-69;3,5;03-12-2015 15:48:56;GT-I9515 - 1a88bbcf523c933c;13;;;;;;3,5;-69;;;
F4:1C:50:21:23:FD;4;-69;3,5;03-12-2015 15:48:57;GT-I9515 - 1a88bbcf523c933c;13;;;;;;3,5;-69;;;
F4:1C:50:21:23:FD;4;-71;3,5;03-12-2015 15:48:57;GT-I9515 - 1a88bbcf523c933c;13;;;;;;3,5;-71;;;
F4:1C:50:21:23:FD;4;-72;3,5;03-12-2015 15:49:11;GT-I9515 - 1a88bbcf523c933c;13;;;;;;3,5;-72;;;
F4:1C:50:21:23:FD;4;-72;3,5;03-12-2015 15:49:11;GT-I9515 - 1a88bbcf523c933c;13;;;;;;3,5;-72;;;
F4:1C:50:21:23:FD;4;-71;3,5;03-12-2015 15:49:12;GT-I9515 - 1a88bbcf523c933c;13;;;;;;3,5;-71;;;
F4:1C:50:21:23:FD;4;-72;3,5;03-12-2015 15:49:16;GT-I9515 - 1a88bbcf523c933c;13;;;;;;3,5;-72;;;
F4:1C:50:21:23:FD;4;-84;4;03-12-2015 15:50:15;GT-I9515 - 1a88bbcf523c933c;13;;;;;;4;-84;;;
F4:1C:50:21:23:FD;4;-84;4;03-12-2015 15:50:15;GT-I9515 - 1a88bbcf523c933c;13;;;;;;4;-84;;;
F4:1C:50:21:23:FD;4;-84;4;03-12-2015 15:50:16;GT-I9515 - 1a88bbcf523c933c;13;;;;;;4;-84;;;
F4:1C:50:21:23:FD;4;-68;4;03-12-2015 15:50:39;GT-I9515 - 1a88bbcf523c933c;13;;;;;;4;-68;;;
F4:1C:50:21:23:FD;4;-82;4;03-12-2015 15:50:41;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-82;;;
F4:1C:50:21:23:FD;4;-82;4;03-12-2015 15:50:41;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-82;;;
F4:1C:50:21:23:FD;4;-82;4;03-12-2015 15:50:42;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-82;;;
F4:1C:50:21:23:FD;4;-82;4;03-12-2015 15:51:30;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-82;;;
F4:1C:50:21:23:FD;4;-75;4;03-12-2015 15:51:35;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-75;;;
F4:1C:50:21:23:FD;4;-75;4;03-12-2015 15:51:36;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-75;;;
F4:1C:50:21:23:FD;4;-75;4;03-12-2015 15:51:36;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-75;;;
F4:1C:50:21:23:FD;4;-75;4;03-12-2015 15:51:36;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-75;;;
F4:1C:50:21:23:FD;4;-75;4;03-12-2015 15:51:36;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-75;;;
F4:1C:50:21:23:FD;4;-75;4;03-12-2015 15:51:37;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-75;;;
F4:1C:50:21:23:FD;4;-75;4;03-12-2015 15:51:37;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-75;;;
F4:1C:50:21:23:FD;4;-75;4;03-12-2015 15:51:37;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-75;;;
F4:1C:50:21:23:FD;4;-75;4;03-12-2015 15:51:37;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-75;;;
F4:1C:50:21:23:FD;4;-73;4;03-12-2015 15:51:51;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-73;;;
F4:1C:50:21:23:FD;4;-74;4;03-12-2015 15:51:52;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-74;;;
F4:1C:50:21:23:FD;4;-73;4;03-12-2015 15:52:07;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-73;;;
F4:1C:50:21:23:FD;4;-73;4;03-12-2015 15:52:08;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-73;;;
F4:1C:50:21:23:FD;4;-75;4;03-12-2015 15:52:41;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-75;;;
F4:1C:50:21:23:FD;4;-77;4;03-12-2015 15:52:56;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-77;;;
F4:1C:50:21:23:FD;4;-76;4;03-12-2015 15:52:57;GT-I9515 - 1a88bbcf523c933c;12;;;;;;4;-76;;;
F4:1C:50:21:23:FD;4;-76;4;03-12-2015 15:53:12;GT-I9515 - 1a88bbcf523c933c;11;;;;;;4;-76;;;
F4:1C:50:21:23:FD;4;-77;4;03-12-2015 15:53:27;GT-I9515 - 1a88bbcf523c933c;11;;;;;;4;-77;;;
F4:1C:50:21:23:FD;4;-77;4;03-12-2015 15:53:44;GT-I9515 - 1a88bbcf523c933c;11;;;;;;4;-77;;;
F4:1C:50:21:23:FD;4;-76;4;03-12-2015 15:53:45;GT-I9515 - 1a88bbcf523c933c;11;;;;;;4;-76;;;
F4:1C:50:21:23:FD;4;-77;4;03-12-2015 15:53:59;GT-I9515 - 1a88bbcf523c933c;11;;;;;;4;-77;;;
F4:1C:50:21:23:FD;4;-80;4;03-12-2015 15:54:01;GT-I9515 - 1a88bbcf523c933c;11;;;;;;4;-80;;;
F4:1C:50:21:23:FD;4;-82;4;03-12-2015 15:54:16;GT-I9515 - 1a88bbcf523c933c;11;;;;;;4;-82;;;
F4:1C:50:21:23:FD;4;-86;4;03-12-2015 15:54:17;GT-I9515 - 1a88bbcf523c933c;11;;;;;;4;-86;;;
F4:1C:50:21:23:FD;4;-83;4;03-12-2015 15:54:32;GT-I9515 - 1a88bbcf523c933c;11;;;;;;4;-83;;;
F4:1C:50:21:23:FD;4;-83;4;03-12-2015 15:54:36;GT-I9515 - 1a88bbcf523c933c;11;;;;;;4;-83;;;
F4:1C:50:21:23:FD;4;-77;4;03-12-2015 15:55:04;GT-I9515 - 1a88bbcf523c933c;10;;;;;;4;-77;;;
F4:1C:50:21:23:FD;4;-76;4;03-12-2015 15:55:04;GT-I9515 - 1a88bbcf523c933c;10;;;;;;4;-76;;;
F4:1C:50:21:23:FD;4;-79;4;03-12-2015 15:55:20;GT-I9515 - 1a88bbcf523c933c;10;;;;;;4;-79;;;
F4:1C:50:21:23:FD;4;-77;4;03-12-2015 15:56:08;GT-I9515 - 1a88bbcf523c933c;10;;;;;;4;-77;;;
F4:1C:50:21:23:FD;4;-79;4;03-12-2015 15:56:09;GT-I9515 - 1a88bbcf523c933c;10;;;;;;4;-79;;;
F4:1C:50:21:23:FD;4;-77;4;03-12-2015 15:56:23;GT-I9515 - 1a88bbcf523c933c;10;;;;;;4;-77;;;
F4:1C:50:21:23:FD;4;-76;4;03-12-2015 15:56:25;GT-I9515 - 1a88bbcf523c933c;10;;;;;;4;-76;;;
F4:1C:50:21:23:FD;4;-76;4;03-12-2015 15:56:26;GT-I9515 - 1a88bbcf523c933c;10;;;;;;4;-76;;;
F4:1C:50:21:23:FD;4;-66;4,5;03-12-2015 18:11:48;GT-I9515 - 1a88bbcf523c933c;45;;;;;;4,5;-66;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:12:20;GT-I9515 - 1a88bbcf523c933c;45;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:12:21;GT-I9515 - 1a88bbcf523c933c;45;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:12:36;GT-I9515 - 1a88bbcf523c933c;45;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-66;4,5;03-12-2015 18:12:37;GT-I9515 - 1a88bbcf523c933c;45;;;;;;4,5;-66;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:12:52;GT-I9515 - 1a88bbcf523c933c;45;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:12:52;GT-I9515 - 1a88bbcf523c933c;45;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:13:08;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:13:08;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:13:08;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-66;4,5;03-12-2015 18:13:25;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-66;;;
F4:1C:50:21:23:FD;4;-66;4,5;03-12-2015 18:13:40;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-66;;;
F4:1C:50:21:23:FD;4;-66;4,5;03-12-2015 18:13:41;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-66;;;
F4:1C:50:21:23:FD;4;-66;4,5;03-12-2015 18:13:55;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-66;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:13:56;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:13:57;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:14:13;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-66;4,5;03-12-2015 18:14:29;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-66;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:14:45;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-66;4,5;03-12-2015 18:15:00;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-66;;;
F4:1C:50:21:23:FD;4;-66;4,5;03-12-2015 18:15:16;GT-I9515 - 1a88bbcf523c933c;44;;;;;;4,5;-66;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:15:32;GT-I9515 - 1a88bbcf523c933c;43;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-66;4,5;03-12-2015 18:15:33;GT-I9515 - 1a88bbcf523c933c;43;;;;;;4,5;-66;;;
F4:1C:50:21:23:FD;4;-68;4,5;03-12-2015 18:15:48;GT-I9515 - 1a88bbcf523c933c;43;;;;;;4,5;-68;;;
F4:1C:50:21:23:FD;4;-68;4,5;03-12-2015 18:15:49;GT-I9515 - 1a88bbcf523c933c;43;;;;;;4,5;-68;;;
F4:1C:50:21:23:FD;4;-70;4,5;03-12-2015 18:16:04;GT-I9515 - 1a88bbcf523c933c;43;;;;;;4,5;-70;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:16:20;GT-I9515 - 1a88bbcf523c933c;43;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:16:21;GT-I9515 - 1a88bbcf523c933c;43;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-68;4,5;03-12-2015 18:16:35;GT-I9515 - 1a88bbcf523c933c;43;;;;;;4,5;-68;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:16:52;GT-I9515 - 1a88bbcf523c933c;43;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:17:09;GT-I9515 - 1a88bbcf523c933c;43;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-66;4,5;03-12-2015 18:17:24;GT-I9515 - 1a88bbcf523c933c;43;;;;;;4,5;-66;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:17:24;GT-I9515 - 1a88bbcf523c933c;43;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-67;4,5;03-12-2015 18:17:25;GT-I9515 - 1a88bbcf523c933c;43;;;;;;4,5;-67;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:18:11;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:18:13;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:18:28;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:18:28;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-67;5;03-12-2015 18:18:29;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-67;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:18:43;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-62;5;03-12-2015 18:18:44;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-62;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:19:00;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-67;5;03-12-2015 18:19:04;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-67;;;
F4:1C:50:21:23:FD;4;-67;5;03-12-2015 18:19:16;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-67;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:19:17;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:19:19;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:19:48;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-67;5;03-12-2015 18:19:48;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-67;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:05;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:20;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:20;GT-I9515 - 1a88bbcf523c933c;42;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:56;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:59;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:59;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:20:59;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:08;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-63;5;03-12-2015 18:21:09;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-63;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:23;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:25;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:25;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:25;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:40;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-69;5;03-12-2015 18:21:40;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-69;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:41;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:56;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:21:56;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:22:12;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:22:13;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-69;5;03-12-2015 18:22:28;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-69;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:22:31;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:22:43;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:23:03;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:23:04;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-68;5;03-12-2015 18:23:17;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5;-68;;;
F4:1C:50:21:23:FD;4;-69;5,5;03-12-2015 18:24:04;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-69;;;
F4:1C:50:21:23:FD;4;-69;5,5;03-12-2015 18:24:05;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-69;;;
F4:1C:50:21:23:FD;4;-69;5,5;03-12-2015 18:24:21;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-69;;;
F4:1C:50:21:23:FD;4;-69;5,5;03-12-2015 18:24:21;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-69;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:24:36;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-69;5,5;03-12-2015 18:24:37;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-69;;;
F4:1C:50:21:23:FD;4;-69;5,5;03-12-2015 18:24:37;GT-I9515 - 1a88bbcf523c933c;41;;;;;;5,5;-69;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:25:24;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:25:40;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:25:46;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:25:56;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:25:57;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:25:57;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:26:11;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:26:12;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:26:12;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:26:29;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:13;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:15;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:16;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:16;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:16;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:17;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:17;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:17;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-70;5,5;03-12-2015 18:27:19;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-70;;;
F4:1C:50:21:23:FD;4;-71;5,5;03-12-2015 18:27:19;GT-I9515 - 1a88bbcf523c933c;40;;;;;;5,5;-71;;;
